X		C520		20180301	20180301	I5	USD		PV3 39083	18000110		31	V5272075				1454.1							5220100110																													
		C520		20180315	20180315	I5	IDR		PV3 38870	51032227		40	82311100				66506340				V0		5220100110	5220100110																											PROPACK - OUTER CARTON,ETC		
X		C520		20180301	20180301	I5	USD		PV3 39064	KI-5156/III/2018		31	V5270019				5985.12							5220100110																													
		C520		20180301	20180301	I5	USD		PV3 39064	KI-5156/III/2018		40	82311100				5985.12				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180301	20180301	I5	USD		PV3 39065	KI-5157/III/2018		31	V5270019				3949.66							5220100110																													
		C520		20180301	20180301	I5	USD		PV3 39065	KI-5157/III/2018		40	82311100				3949.66				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180305	20180305	I5	USD		PV3 39068	KI-5160/III/2018		31	V5270019				9606.74							5220100110																													
		C520		20180305	20180305	I5	USD		PV3 39068	KI-5160/III/2018		40	82311100				9606.74				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180305	20180305	I5	USD		PV3 39069	KI-5161/III/2018		31	V5270019				4193.22							5220100110																													
		C520		20180305	20180305	I5	USD		PV3 39069	KI-5161/III/2018		40	82311100				4193.22				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180306	20180306	I5	USD		PV3 39070	KI-5162/III/2018		31	V5270019				4189.9							5220100110																													
		C520		20180306	20180306	I5	USD		PV3 39070	KI-5162/III/2018		40	82311100				4189.9				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180306	20180306	I5	USD		PV3 39071	KI-5163/III/2018		31	V5270019				3275							5220100110																													
		C520		20180306	20180306	I5	USD		PV3 39071	KI-5163/III/2018		40	82311100				3275				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180306	20180306	I5	USD		PV3 39072	KI-5164/III/2018		31	V5270019				7526.1							5220100110																													
		C520		20180306	20180306	I5	USD		PV3 39072	KI-5164/III/2018		40	82311100				7526.1				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180307	20180307	I5	USD		PV3 39073	KI-5165/III/2018		31	V5270019				2156.08							5220100110																													
		C520		20180307	20180307	I5	USD		PV3 39073	KI-5165/III/2018		40	82311100				2156.08				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180307	20180307	I5	USD		PV3 39074	KI-5166/III/2018		31	V5270019				7580.4							5220100110																													
		C520		20180307	20180307	I5	USD		PV3 39074	KI-5166/III/2018		40	82311100				7580.4				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180308	20180308	I5	USD		KI-5168/III/2018	KI-5168/III/2018		31	V5270019				1537.94							5220100110																													
		C520		20180308	20180308	I5	USD		KI-5168/III/2018	KI-5168/III/2018		40	82311100				1537.94				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180308	20180308	I5	USD		PV3 39077	KI-5169		31	V5270019				7079.9							5220100110																													
		C520		20180308	20180308	I5	USD		PV3 39077	KI-5169		40	82311100				7079.9				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180308	20180308	I5	USD		PV3 39078	KI-5170/III/2018		31	V5270019				9328.96							5220100110																													
		C520		20180308	20180308	I5	USD		PV3 39078	KI-5170/III/2018		40	82311100				9328.96				V0		5220100110	5220100110																											MATSUZAWA - WOODEN PARTS		
X		C520		20180306	20180306	I5	USD		PV3 39081	KWA-1-18001		31	V5272013				618							5220100110																													
		C520		20180306	20180306	I5	USD		PV3 39081	KWA-1-18001		40	82311172				618				V0		5220100110	5220100110																											FORWARD - SWITCH		
X		C520		20180309	20180309	I5	USD		PV3 39080	TI18-223K-020		31	V5272003				16522.35							5220100110																													
		C520		20180309	20180309	I5	USD		PV3 39080	TI18-223K-020		40	82311172				16522.35				V0		5220100110	5220100110																											TOPTONE - SPEAKER		
X		C520		20180309	20180309	I5	USD		PV3 39084	YP180309-TT01		31	V5272025				111.7							5220100110																													
		C520		20180309	20180309	I5	USD		PV3 39084	YP180309-TT01		40	82311172				111.7				V0		5220100110	5220100110																											NINGBO - HINGE,ETC		
