X		C520		20180604	20180604	I5	USD		PV3 41570	0005550/APP/0618		31	V5270006				5642.62							5220100110																													
		C520		20180606	20180606	I5	IDR		PV3 41524	0600/GP/VI/2018		40	84220000				1150000				V0		5220100110	5220100110																											GANGBARO - PALLET		
X		C520		20180608	20180608	I5	IDR		PV3 41526	0604/GP/VI/2018		31	V5271042				9682500							5220100110																													
		C520		20180608	20180608	I5	IDR		PV3 41526	0604/GP/VI/2018		40	84220000				9682500				V0		5220100110	5220100110																											GANGBARO - PACKING		
X		C520		20180608	20180608	I5	IDR		PV3 41527	0605/GP/VI/2018		31	V5271042				24134100							5220100110																													
		C520		20180608	20180608	I5	IDR		PV3 41527	0605/GP/VI/2018		40	84220000				24134100				V0		5220100110	5220100110																											GANGBARO - PACKING		
X		C520		20180609	20180609	I5	IDR		PV3 41528	0606/GP/VI/2018		31	V5271042				1780000							5220100110																													
		C520		20180609	20180609	I5	IDR		PV3 41528	0606/GP/VI/2018		40	84220000				1780000				V0		5220100110	5220100110																											GANGBARO - PALLET		
X		C520		20180612	20180612	I5	IDR		PV3 41529	0611/GP/VI/2018		31	V5271042				4678000							5220100110																													
		C520		20180612	20180612	I5	IDR		PV3 41529	0611/GP/VI/2018		40	84220000				4678000				V0		5220100110	5220100110																											GANGBARO - SKID		
X		C520		20180622	20180622	I5	IDR		PV3 41530	0612/GP/VI/2018		31	V5271042				3106500							5220100110																													
		C520		20180622	20180622	I5	IDR		PV3 41530	0612/GP/VI/2018		40	84220000				3106500				V0		5220100110	5220100110																											GANGBARO - PALLET		
X		C520		20180625	20180625	I5	IDR		PV3 41531	0616/GP/VI/2018		31	V5271042				4850000							5220100110																													
		C520		20180625	20180625	I5	IDR		PV3 41531	0616/GP/VI/2018		40	84220000				4850000				V0		5220100110	5220100110																											GANGBARO - PALLET		
X		C520		20180626	20180626	I5	IDR		PV3 41533	0623/GP/VI/2018		31	V5271042				967500							5220100110																													
		C520		20180626	20180626	I5	IDR		PV3 41533	0623/GP/VI/2018		40	84220000				967500				V0		5220100110	5220100110																											GANGBARO - PALLET		
X		C520		20180628	20180628	I5	IDR		PV3 41534	0630/GP/VI/2018		31	V5271042				12460000							5220100110																													
		C520		20180628	20180628	I5	IDR		PV3 41534	0630/GP/VI/2018		40	84220000				12460000				V0		5220100110	5220100110																											GANGBARO - PALLET		
X		C520		20180622	20180622	I5	USD		PV3 41510	1044/18		31	V5270026				805.29							5220100110																													
		C520		20180622	20180622	I5	USD		PV3 41510	1044/18		40	82311100				805.29				V0		5220100110	5220100110																											YAN JIN - RIB,ETC		
X		C520		20180630	20180630	I5	USD		PV3 41558	1051675		31	V5272108				30662.91							5220100110																													
		C520		20180630	20180630	I5	USD		PV3 41558	1051675		40	82311100				30662.91				V0		5220100110	5220100110																											PATCO - ACTUATOR CATCHER,ETC		
X		C520		20180611	20180611	I5	IDR		PV3 41363	11-63		31	V5270009				5185550							5220100110																													
		C520		20180611	20180611	I5	IDR		PV3 41363	11-63		40	82311100				5185550				V0		5220100110	5220100110																											DJAMAS - LABEL,ETC		
X		C520		20180602	20180602	I5	USD		PV3 41559	1466 AKB0618		31	V5272073				1193.86							5220100110																													
		C520		20180602	20180602	I5	USD		PV3 41559	1466 AKB0618		40	82311100				1193.86				V0		5220100110	5220100110																											SPACE - NON WOVEN,ETC		
X		C520		20180626	20180626	I5	USD		PV3 41566	181304		31	V5270018				21215.04							5220100110																													
		C520		20180626	20180626	I5	USD		PV3 41566	181304		40	82311100				21215.04				V0		5220100110	5220100110																											NITTO ALAM INDONESIA		
X		C520		20180623	20180623	I5	USD		PV3 41473	18D000003191		31	V5272042				15672.88							5220100110																													
		C520		20180623	20180623	I5	USD		PV3 41473	18D000003191		40	82311100				15672.88				V0		5220100110	5220100110																											KUTAI - MUSIC RACK,ETC		
X		C520		20180623	20180623	I5	USD		PV3 41474	18D000003192		31	V5272042				13756.8							5220100110																													
		C520		20180623	20180623	I5	USD		PV3 41474	18D000003192		40	82311100				13756.8				V0		5220100110	5220100110																											KUTAI - MUSIC RACK,ETC		
X		C520		20180604	20180604	I5	USD		PV3 41543	2018060489		31	V5270041				923.4							5220100110																													
		C520		20180604	20180604	I5	USD		PV3 41543	2018060489		40	82311100				923.4				V0		5220100110	5220100110																											ZEPHYR - LED COVER,ETC		
X		C520		20180608	20180608	I5	USD		PV3 41544	2018060514		31	V5270041				1019.28							5220100110																													
		C520		20180608	20180608	I5	USD		PV3 41544	2018060514		40	82311100				1019.28				V0		5220100110	5220100110																											ZEPHYR - LED COVER,ETC		
X		C520		20180626	20180626	I5	USD		PV3 41575	2018060528		31	V5270041				510.72							5220100110																													
		C520		20180626	20180626	I5	USD		PV3 41575	2018060528		40	82311100				510.72				V0		5220100110	5220100110																											ZEPHYR - LED COVER,ETC		
X		C520		20180622	20180622	I5	IDR		PV3 41546	339/AJA-INS/VI/2018		31	V5271078				3800000							5220100110																													
		C520		20180622	20180622	I5	IDR		PV3 41546	339/AJA-INS/VI/2018		40	82311100				3800000				VO		5220100110	5220100110																											ACE JAYA - GUIDE PIN,ETC		
X		C520		20180625	20180625	I5	IDR		PV3 41521	57/PT/KI/F/06/2018		31	V5272138				7745000							5220100110																													
		C520		20180625	20180625	I5	IDR		PV3 41521	57/PT/KI/F/06/2018		40	84220000				7745000				V0		5220100110	5220100110																											PURWATALENTA - PALLET		
X		C520		20180628	20180628	I5	IDR		PV3 41522	58/PT/KI/F/06/2018		31	V5272138				10715000							5220100110																													
		C520		20180628	20180628	I5	IDR		PV3 41522	58/PT/KI/F/06/2018		40	84220000				10715000				V0		5220100110	5220100110																											PURWATALENTA - PALLET		
X		C520		20180604	20180604	I5	USD		PV3 41548	A INV1804245		31	V5270051				730.86							5220100110																													
		C520		20180604	20180604	I5	USD		PV3 41548	A INV1804245		40	82311100				730.86				V0		5220100110	5220100110																											FLEXI - DC JACK,ETC		
X		C520		20180604	20180604	I5	IDR		PV3 41547	A INV1804246		31	V5270051				1325000							5220100110																													
		C520		20180604	20180604	I5	IDR		PV3 41547	A INV1804246		40	82311100				1325000				V0		5220100110	5220100110																											FLEXI - PEDAL ADJUSTER		
X		C520		20180625	20180625	I5	IDR		PV3 41568	A INV1804534		31	V5270051				3700000							5220100110																													
		C520		20180625	20180625	I5	IDR		PV3 41568	A INV1804534		40	82311100				3700000				V0		5220100110	5220100110																											FLEXI - PEDAL ADJUSTER		
X		C520		20180608	20180608	I5	USD		PV3 41561	BINV00004735		31	V5270024				2220.64							5220100110																													
		C520		20180608	20180608	I5	USD		PV3 41561	BINV00004735		40	82311100				2220.64				V0		5220100110	5220100110																											BANDO - POWER TRANSFORMER		
X		C520		20180628	20180628	I5	USD		PV3 41545	BINV00004747		31	V5270024				1898.1							5220100110																													
		C520		20180628	20180628	I5	USD		PV3 41545	BINV00004747		40	82311100				1898.1				V0		5220100110	5220100110																											BANDO - POWER TRANSFORMER		
X		C520		20180622	20180622	I5	IDR		PV3 41519	FJI80622011		31	V5272104				1340000							5220100110																													
		C520		20180622	20180622	I5	IDR		PV3 41519	FJI80622011		40	82311100				1340000				V0		5220100110	5220100110																											OHTOMI - KEYBOARD,ETC		
X		C520		20180626	20180626	I5	USD		PV3 41067	HTA18F2863-3102		31	V5270035				3100.48							5220100110																													
		C520		20180626	20180626	I5	USD		PV3 41067	HTA18F2863-3102		40	82311100				3100.48				V0		5220100110	5220100110																											HARMONICS - PH STANDART CABLE,ETC		
X		C520		20180628	20180628	I5	USD		PV3 41511	INO/18/KW/0151-0160		31	V5270023				4588.49							5220100110																													
		C520		20180628	20180628	I5	USD		PV3 41511	INO/18/KW/0151-0160		40	82311100				4588.49				V0		5220100110	5220100110																											ONAMBA - PH STANDARD CABLE,ETC		
X		C520		20180604	20180604	I5	USD		PV3 41516	INV/SPI/04/VI/18		31	V5272146				3277.5							5220100110																													
		C520		20180604	20180604	I5	USD		PV3 41516	INV/SPI/04/VI/18		40	82311100				3277.5				V0		5220100110	5220100110																											SOFTPREN - HAMMER		
X		C520		20180608	20180608	I5	USD		PV3 41517	INV/SPI/08/VI/18		31	V5272146				2185							5220100110																													
		C520		20180608	20180608	I5	USD		PV3 41517	INV/SPI/08/VI/18		40	82311100				2185				V0		5220100110	5220100110																											SOFTPREN - HAMMER		
X		C520		20180626	20180626	I5	USD		PV3 41518	INV/SPI/12/VI/18		31	V5272146				2185							5220100110																													
		C520		20180626	20180626	I5	USD		PV3 41518	INV/SPI/12/VI/18		40	82311100				2185				V0		5220100110	5220100110																											SOFTPREN - HAMMER		
X		C520		20180630	20180630	I5	USD		PV3 41515	JE/006-KWT/KATO/2018		31	V5270034				339605.56							5220100110																													
		C520		20180630	20180630	I5	USD		PV3 41515	JE/006-KWT/KATO/2018		40	82311100				339605.56				V0		5220100110	5220100110																											KATOLEC - KEP650,ETC		
X		C520		20180629	20180629	I5	USD		PV3 41416	K1803240KWI-03529KWI		31	V5270047				60009.83							5220100110																													
		C520		20180629	20180629	I5	USD		PV3 41416	K1803240KWI-03529KWI		40	82311100				60009.83				V0		5220100110	5220100110																											KMK - CHEEK BLOCK,ETC		
X		C520		20180630	20180630	I5	USD		PV3 41542	KAW18S-00043-00049		31	V5270048				9620.93							5220100110																													
		C520		20180630	20180630	I5	USD		PV3 41542	KAW18S-00043-00049		40	82311100				9620.93				V0		5220100110	5220100110																											SANSYU - GLIDE,ETC		
X		C520		20180604	20180604	I5	USD		PV3 41535	M-31178		31	V5270038				5947.22							5220100110																													
		C520		20180604	20180604	I5	USD		PV3 41535	M-31178		40	82311100				5947.22				V0		5220100110	5220100110																											MITSUYOSHI - BAFFLE,ETC		
X		C520		20180605	20180605	I5	USD		PV3 41536	M-31190		31	V5270038				2810.42							5220100110																													
		C520		20180605	20180605	I5	USD		PV3 41536	M-31190		40	82311100				2810.42				V0		5220100110	5220100110																											MITSUYOSHI - BAFFLE,ETC		
X		C520		20180606	20180606	I5	USD		PV3 41537	M-31206		31	V5270038				605.8							5220100110																													
		C520		20180606	20180606	I5	USD		PV3 41537	M-31206		40	82311100				605.8				V0		5220100110	5220100110																											MITSUYOSHI - BAFFLE,ETC		
X		C520		20180605	20180605	I5	USD		PV3 41513	PTI-180605001		31	V5270054				1560.75							5220100110																													
		C520		20180605	20180605	I5	USD		PV3 41513	PTI-180605001		40	82311100				1560.75				V0		5220100110	5220100110																											POLYMATECH - RUBBER CONTACT		
X		C520		20180607	20180607	I5	USD		PV3 41514	PTI-180607005		31	V5270054				5240.5							5220100110																													
		C520		20180607	20180607	I5	USD		PV3 41514	PTI-180607005		40	82311100				5240.5				V0		5220100110	5220100110																											POLYMATECH - KEY WEIGHT		
X		C520		20180626	20180626	I5	USD		PV3 41539	SI1000125702		31	V5270017				380							5220100110																													
		C520		20180626	20180626	I5	USD		PV3 41539	SI1000125702		40	82311100				380				V0		5220100110	5220100110																											CHIYODA - ARTIFICIAL LEATH		
X		C520		20180626	20180626	I5	USD		PV3 41540	SI1000125703		31	V5270017				484.88							5220100110																													
		C520		20180626	20180626	I5	USD		PV3 41540	SI1000125703		40	82311100				484.88				V0		5220100110	5220100110																											CHIYODA - LABEL,ETC		
X		C520		20180628	20180628	I5	USD		PV3 41541	SI1000125763		31	V5270017				475.6							5220100110																													
		C520		20180628	20180628	I5	USD		PV3 41541	SI1000125763		40	82311100				475.6				V0		5220100110	5220100110																											CHIYODA - LABEL		
X		C520		20180626	20180626	I5	USD		PV3 41475	SIV1-18-003175		31	V5272181				5800							5220100110																													
		C520		20180626	20180626	I5	USD		PV3 41475	SIV1-18-003175		40	82311100				5800				V0		5220100110	5220100110																											CHITOSE - BENCH		
X		C520		20180626	20180626	I5	USD		PV3 41476	SIV1-18-003176		31	V5272181				1110							5220100110																													
		C520		20180626	20180626	I5	USD		PV3 41476	SIV1-18-003176		40	82311100				1110				V0		5220100110	5220100110																											CHITOSE - BENCH		
