X		C520		20180705	20180705	I5	IDR		PV3 42010	0095/LKN-KWI/INV/VII/2018		31	V5272192				2600000							5220100110																													
		C520		20180705	20180705	I5	IDR		PV3 42010	0095/LKN-KWI/INV/VII/2018		40	84220000				2600000				V0		5220100110	5220100110																											LAKON - SKID		
X		C520		20180706	20180706	I5	IDR		PV3 42011	0096/LKN-KWI/INV/VII/2018		31	V5272192				2600000							5220100110																													
		C520		20180706	20180706	I5	IDR		PV3 42011	0096/LKN-KWI/INV/VII/2018		40	84220000				2600000				V0		5220100110	5220100110																											LAKON - SKID		
X		C520		20180709	20180709	I5	IDR		PV3 42012	0097/LKN-KWI/INV/VII/2018		31	V5272192				15750000							5220100110																													
		C520		20180709	20180709	I5	IDR		PV3 42012	0097/LKN-KWI/INV/VII/2018		40	84220000				15750000				V0		5220100110	5220100110																											LAKON - UNDERBOARD		
X		C520		20180723	20180723	I5	USD		PV3 41955	078/KWC-3/2018		31	V5270037				2365.52							5220100110																													
		C520		20180723	20180723	I5	USD		PV3 41955	078/KWC-3/2018		40	82311100				2365.52				V0		5220100110	5220100110																											TOKAI - CABINET ASSY,ETC		
X		C520		20180723	20180723	I5	USD		PV3 41956	079/KWC-3/2018		31	V5270037				7096.56							5220100110																													
		C520		20180723	20180723	I5	USD		PV3 41956	079/KWC-3/2018		40	82311100				7096.56				V0		5220100110	5220100110																											TOKAI - CABINET ASSY,ETC		
X		C520		20180725	20180725	I5	USD		PV3 41957	080/KWC-3/2018		31	V5270037				7096.56							5220100110																													
		C520		20180725	20180725	I5	USD		PV3 41957	080/KWC-3/2018		40	82311100				7096.56				V0		5220100110	5220100110																											TOKAI - CABINET ASSY,ETC		
X		C520		20180726	20180726	I5	USD		PV3 41958	081/KWC-3/2018		31	V5270037				2365.52							5220100110																													
		C520		20180726	20180726	I5	USD		PV3 41958	081/KWC-3/2018		40	82311100				2365.52				V0		5220100110	5220100110																											TOKAI - CABINET ASSY,ETC		
X		C520		20180702	20180702	I5	USD		PV3 41882	18000365		31	V5272075				4714.86							5220100110																													
		C520		20180702	20180702	I5	USD		PV3 41882	18000365		40	82311172				4714.86				V0		5220100110	5220100110																											KANTO KASEI - FLOIL		
X		C520		20180702	20180702	I5	USD		PV3 41888	2018-06-25-KI3		31	D67780				385.02							5220100110																													
		C520		20180702	20180702	I5	USD		PV3 41888	2018-06-25-KI3		40	82311116				385.02				V0		5220100110	5220100110																											LOWREY - BAND BRAKE		
X		C520		20180703	20180703	I5	USD		PV3 41884	2018-07-03A-KI3		31	D67780				195							5220100110																													
		C520		20180703	20180703	I5	USD		PV3 41884	2018-07-03A-KI3		40	82311116				195				V0		5220100110	5220100110																											LOWREY - STRAP CABLE,ETC		
