X		C520		20200720	20200720	I5	USD			004/VII/HW/KW/2020		31	V5272092				2954.14							5220100110																													
		C520		20200720	20200720	I5	USD			004/VII/HW/KW/2020		40	82311100				2954.14				V0		5220100110	5220100110																											EWINDO - STANDARD CABLE, ETC		
X		C520		20200724	20200724	I5	USD			006-20.86657244		31	V5272141				126.41							5220100110																													
		C520		20200724	20200724	I5	USD			006-20.86657244		40	82311100				126.41				V0		5220100110	5220100110																											YOUNG METAL - BINDING TAPTITE SCREW, HEAD CUP BOLT		
X		C520		20200724	20200724	I5	USD			006-20.86657245		31	V5272141				18.75							5220100110																													
		C520		20200724	20200724	I5	USD			006-20.86657245		40	82311100				18.75				V0		5220100110	5220100110																											YOUNG METAL - PLAIN WASHER, SPRING LOCK WASHER		
X		C520		20200710	20200710	I5	USD			01390.		31	V5272093				886.67							5220100110																													
		C520		20200710	20200710	I5	USD			01390.		40	82311100				886.67				V0		5220100110	5220100110																											DENKO WAHANA - HINGE, KEY COVER BACK RAIL		
X		C520		20200710	20200710	I5	USD			01391		31	V5272093				1329.28							5220100110																													
		C520		20200710	20200710	I5	USD			01391		40	82311100				1329.28				V0		5220100110	5220100110																											DENKO WAHANA - MID RAIL, STOPPER RAIL		
X		C520		20200710	20200710	I5	USD			01392		31	V5272093				8572.35							5220100110																													
		C520		20200710	20200710	I5	USD			01392		40	82311100				8572.35				V0		5220100110	5220100110																											DENKO WAHANA - PEDAL PD1, ETC		
X		C520		20200713	20200713	I5	USD			01399		31	V5272093				12822.53							5220100110																													
		C520		20200713	20200713	I5	USD			01399		40	82311100				12822.53				V0		5220100110	5220100110																											DENKO WAHANA - PEDAL PF-3, ETC		
X		C520		20200714	20200714	I5	USD			01406		31	V5272093				4721.29							5220100110																													
		C520		20200714	20200714	I5	USD			01406		40	82311100				4721.29				V0		5220100110	5220100110																											DENKO WAHANA - HINGE, ETC		
X		C520		20200714	20200714	I5	USD			01407		31	V5272093				7226.22							5220100110																													
		C520		20200714	20200714	I5	USD			01407		40	82311100				7226.22				V0		5220100110	5220100110																											DENKO WAHANA - PEDAL-PD1, ETC		
X		C520		20200715	20200715	I5	USD			01410..		31	V5272093				55.26							5220100110																													
		C520		20200715	20200715	I5	USD			01410..		40	82311100				55.26				V0		5220100110	5220100110																											DENKO - TOP BOARD METAL ASSY		
X		C520		20200715	20200715	I5	USD			01411.		31	V5272093				4021.5							5220100110																													
		C520		20200715	20200715	I5	USD			01411.		40	82311100				4021.5				V0		5220100110	5220100110																											DENKO - PE3A-TYPE PEDAL ASSY		
X		C520		20200716	20200716	I5	USD			01414		31	V5272093				435.13							5220100110																													
		C520		20200716	20200716	I5	USD			01414		40	82311100				435.13				V0		5220100110	5220100110																											DENKO - CONNECT FITTING, ETC		
X		C520		20200716	20200716	I5	USD			01415		31	V5272093				1359.99							5220100110																													
		C520		20200716	20200716	I5	USD			01415		40	82311100				1359.99				V0		5220100110	5220100110																											DENKO - FRONT RAIL, REAR RAIL		
X		C520		20200716	20200716	I5	USD			01416		31	V5272093				7492.04							5220100110																													
		C520		20200716	20200716	I5	USD			01416		40	82311100				7492.04				V0		5220100110	5220100110																											DENKO - PE3A-TYPE PEDAL ASSY, PEDAL UNIT PG3		
X		C520		20200714	20200714	I5	USD			070.003-20.80070991		31	V5272108				1141.28							5220100110																													
		C520		20200714	20200714	I5	USD			070.003-20.80070991		40	82311100				1141.28				V0		5220100110	5220100110																											PATCO ELEKTRONIK - HANDLE COVER, ETC		
X		C520		20200721	20200721	I5	USD			0720070165		31	V5272108				4376.26							5220100110																													
		C520		20200721	20200721	I5	USD			0720070165		40	82311100				4376.26				V0		5220100110	5220100110																											PATCO ELEKTRONIK - HAMMER, ETC		
X		C520		20200722	20200722	I5	IDR			078/AS-IND/INV/VII/20		31	V5272152				2324110							5220100110																													
		C520		20200722	20200722	I5	IDR			078/AS-IND/INV/VII/20		40	82311100				2324110				V0		5220100110	5220100110																											ARTEK SEIKO - OWNER MANUAL BOX, ETC		
X		C520		20200724	20200724	I5	USD			0847/20		31	V5270026				2467.31							5220100110																													
		C520		20200724	20200724	I5	USD			0847/20		40	82311100				2467.31				V0		5220100110	5220100110																											YAN JIN - PANEL		
X		C520		20200723	20200723	I5	IDR			089/AS-IND/INV/VII/20		31	V5272152				5221650							5220100110																													
		C520		20200723	20200723	I5	IDR			089/AS-IND/INV/VII/20		40	82311100				5221650				V0		5220100110	5220100110																											ARTEK SEIKO - POSITION CARTON, ETC		
X		C520		20200724	20200724	I5	IDR			096/AS-IND/INV/VII/20		31	V5272152				4560820							5220100110																													
		C520		20200724	20200724	I5	IDR			096/AS-IND/INV/VII/20		40	82311100				4560820				V0		5220100110	5220100110																											ARTEK SEIKO - POSITION CARTON, ETC		
X		C520		20200722	20200722	I5	IDR			2-200397		31	V5270005				8711600							5220100110																													
		C520		20200722	20200722	I5	IDR			2-200397		40	82311100				8711600				V0		5220100110	5220100110																											BETA SINARINDO - CUTTING LAMI PRINTING		
X		C520		20200722	20200722	I5	USD			2019-AKB0720		31	V5272073				727.61							5220100110																													
		C520		20200722	20200722	I5	USD			2019-AKB0720		40	82311100				727.61				V0		5220100110	5220100110																											SPACE - BOTH SIDE ADHESIVE TAPE ROLL, ETC		
X		C520		20200723	20200723	I5	USD			2034-AKB0720		31	V5272073				1489.94							5220100110																													
		C520		20200723	20200723	I5	USD			2034-AKB0720		40	82311100				1489.94				V0		5220100110	5220100110																											SPACE - SURFACE PANEL, ETC		
X		C520		20200716	20200716	I5	USD			35077		31	V5270012				179.66							5220100110																													
		C520		20200716	20200716	I5	USD			35077		40	82311100				179.66				V0		5220100110	5220100110																											TEKUN ASAS - METAL TIE		
X		C520		20200716	20200716	I5	USD			35078		31	V5270012				6155.26							5220100110																													
		C520		20200716	20200716	I5	USD			35078		40	82311100				6155.26				V0		5220100110	5220100110																											TEKUN ASAS - L FITTING, ETC		
X		C520		20200716	20200716	I5	USD			35079		31	V5270012				3503.68							5220100110																													
		C520		20200716	20200716	I5	USD			35079		40	82311100				3503.68				V0		5220100110	5220100110																											TEKUN ASAS - HAMMER ARM		
X		C520		20200721	20200721	I5	USD			35085		31	V5270012				10944.14							5220100110																													
		C520		20200721	20200721	I5	USD			35085		40	82311100				10944.14				V0		5220100110	5220100110																											TEKUN ASAS - METAL TIE, ETC		
X		C520		20200723	20200723	I5	USD			35088		31	V5270012				2192.98							5220100110																													
		C520		20200723	20200723	I5	USD			35088		40	82311100				2192.98				V0		5220100110	5220100110																											TEKUN ASAS - METAL TIE, ETC		
X		C520		20200728	20200728	I5	USD			35095		31	V5270012				6423.63							5220100110																													
		C520		20200728	20200728	I5	USD			35095		40	82311100				6423.63				V0		5220100110	5220100110																											TEKUN ASAS - METAL TIE, ETC		
X		C520		20200710	20200710	I5	USD			FKT/20/07/0819		31	V5270031				4405.97							5220100110																													
		C520		20200710	20200710	I5	USD			FKT/20/07/0819		40	82311100				4405.97				V0		5220100110	5220100110																											PANACIPTA SEINAN - ANGLE, ETC		
X		C520		20200714	20200714	I5	USD			FKT/20/07/0832		31	V5270031				3759.15							5220100110																													
		C520		20200714	20200714	I5	USD			FKT/20/07/0832		40	82311100				3759.15				V0		5220100110	5220100110																											PANACIPTA SEINAN - ANGLE, ETC		
X		C520		20200715	20200715	I5	USD			FKT/20/07/0839		31	V5270031				3211.37							5220100110																													
		C520		20200715	20200715	I5	USD			FKT/20/07/0839		40	82311100				3211.37				V0		5220100110	5220100110																											PANACIPTA SEINAN - FRONT RAIL, ETC		
X		C520		20200716	20200716	I5	USD			INV/07-2020-00924		31	V5272212				2814.79							5220100110																													
		C520		20200716	20200716	I5	USD			INV/07-2020-00924		40	82311100				2814.79				V0		5220100110	5220100110																											ORIENTAL ASAHI - OUTER CARTON		
X		C520		20200721	20200721	I5	USD			INV/07-2020-01157		31	V5272212				1646.92							5220100110																													
